timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:18:16+00:00	before_sequential_50	with_view_devmapper_n50	default	devmapper	262726492	249357172	173499216	69066696	10328552	2287220	32508	3116	3132	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T03:18:18+00:00	after_start_1_of_50	with_view_devmapper_n50	default	devmapper	262726492	249294944	173435800	69067052	10328756	2288108	32656	15640	93332	1179648	12623594	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	21	1	0.741389		v2
2026-04-06T03:18:19+00:00	after_start_2_of_50	with_view_devmapper_n50	default	devmapper	262726492	249131988	173257924	69075876	10329428	2294288	32656	28176	196864	1179648	25231903	dm:containerd-pool	0.1716	0.6289	2303488	5275648	dmsetup	21	2	0.629073		v2
2026-04-06T03:18:20+00:00	after_start_3_of_50	with_view_devmapper_n50	default	devmapper	262726492	248947640	173065180	69078156	10331116	2300456	32656	42320	299548	1179648	37840275	dm:containerd-pool	0.1717	0.6290	2305024	5276672	dmsetup	23	3	0.678368		v2
2026-04-06T03:18:22+00:00	after_start_4_of_50	with_view_devmapper_n50	default	devmapper	262726492	248808516	172918360	69079720	10332836	2306624	34192	59432	404056	1179648	50448710	dm:containerd-pool	0.1721	0.6298	2310144	5283328	dmsetup	25	4	0.677213		v2
2026-04-06T03:18:23+00:00	after_start_5_of_50	with_view_devmapper_n50	default	devmapper	262726492	248741716	172843508	69081716	10334832	2312804	37264	71996	503268	1179648	63057210	dm:containerd-pool	0.1725	0.6307	2315264	5290496	dmsetup	24	5	0.741803		v2
2026-04-06T03:18:24+00:00	after_start_6_of_50	with_view_devmapper_n50	default	devmapper	262726492	248642776	172735224	69084952	10336404	2318988	37264	87600	608692	1179648	75665771	dm:containerd-pool	0.1729	0.6315	2320384	5297664	dmsetup	26	6	0.663121		v2
2026-04-06T03:18:25+00:00	after_start_7_of_50	with_view_devmapper_n50	default	devmapper	262726492	248522912	172606868	69087304	10338016	2325172	37264	100072	714080	1179648	88274395	dm:containerd-pool	0.1733	0.6324	2325504	5304832	dmsetup	28	7	0.713910		v2
2026-04-06T03:18:27+00:00	after_start_8_of_50	with_view_devmapper_n50	default	devmapper	262726492	248426580	172501816	69089840	10340064	2331368	35652	114204	816500	1179648	100883082	dm:containerd-pool	0.1739	0.6339	2334208	5317632	dmsetup	27	8	0.774817		v2
2026-04-06T03:18:28+00:00	after_start_9_of_50	with_view_devmapper_n50	default	devmapper	262726492	248288444	172355436	69091968	10342352	2337552	37188	131404	921936	1179648	113491832	dm:containerd-pool	0.1740	0.6341	2335744	5319168	dmsetup	29	9	0.708591		v2
2026-04-06T03:18:29+00:00	after_start_10_of_50	with_view_devmapper_n50	default	devmapper	262726492	248166856	172226092	69093560	10344500	2343736	37152	143936	1027556	1179648	126100650	dm:containerd-pool	0.1745	0.6353	2341888	5328896	dmsetup	31	10	0.663592		v2
2026-04-06T03:18:30+00:00	after_start_11_of_50	with_view_devmapper_n50	default	devmapper	262726492	248010504	172061072	69096172	10346764	2349920	37152	157980	1129824	1179648	138709532	dm:containerd-pool	0.1750	0.6364	2348544	5338624	dmsetup	30	11	0.707428		v2
2026-04-06T03:18:32+00:00	after_start_12_of_50	with_view_devmapper_n50	default	devmapper	262726492	247824512	171865456	69099728	10349088	2356104	34076	172132	1234948	1179648	151318478	dm:containerd-pool	0.1754	0.6376	2354688	5348352	dmsetup	32	12	0.707947		v2
2026-04-06T03:18:33+00:00	after_start_13_of_50	with_view_devmapper_n50	default	devmapper	262726492	247757132	171789852	69101684	10351040	2362300	34076	184668	1337508	1179648	163927488	dm:containerd-pool	0.1759	0.6387	2360832	5358080	dmsetup	34	13	0.683759		v2
2026-04-06T03:18:34+00:00	after_start_14_of_50	with_view_devmapper_n50	default	devmapper	262726492	247678060	171701816	69104520	10353120	2368484	35612	198732	1440344	1179648	176536562	dm:containerd-pool	0.1764	0.6399	2366976	5367808	dmsetup	34	14	0.914998		v2
2026-04-06T03:18:35+00:00	after_start_15_of_50	with_view_devmapper_n50	default	devmapper	262726492	247535496	171550208	69107540	10354960	2374672	37148	212800	1545984	1179648	189145700	dm:containerd-pool	0.1771	0.6417	2376704	5383168	dmsetup	36	15	0.635623		v2
2026-04-06T03:18:37+00:00	after_start_16_of_50	with_view_devmapper_n50	default	devmapper	262726492	247412496	171418992	69109644	10356868	2380868	38684	225292	1649280	1179648	201754902	dm:containerd-pool	0.1775	0.6429	2382848	5392896	dmsetup	35	16	0.686352		v2
2026-04-06T03:18:38+00:00	after_start_17_of_50	with_view_devmapper_n50	default	devmapper	262726492	247273948	171271360	69112444	10359308	2387064	38656	237800	1753728	1179648	214364168	dm:containerd-pool	0.1780	0.6440	2388992	5402624	dmsetup	37	17	0.707865		v2
2026-04-06T03:18:39+00:00	after_start_18_of_50	with_view_devmapper_n50	default	devmapper	262726492	247137760	171126812	69114672	10361796	2393248	40136	250272	1857104	1179648	226973498	dm:containerd-pool	0.1785	0.6455	2396160	5414912	dmsetup	39	18	0.713149		v2
2026-04-06T03:18:41+00:00	after_start_19_of_50	with_view_devmapper_n50	default	devmapper	262726492	247048544	171029236	69116848	10363548	2399456	43192	264320	1962264	1179648	239582892	dm:containerd-pool	0.1787	0.6467	2398720	5424640	dmsetup	38	19	0.770391		v2
2026-04-06T03:18:42+00:00	after_start_20_of_50	with_view_devmapper_n50	default	devmapper	262726492	246958784	170931328	69118884	10365468	2405640	43192	276848	2065480	1179648	252192350	dm:containerd-pool	0.1794	0.6478	2408448	5434368	dmsetup	40	20	0.735454		v2
2026-04-06T03:18:44+00:00	after_start_21_of_50	with_view_devmapper_n50	default	devmapper	262726492	246793536	170756608	69122336	10367192	2411824	46264	289412	2171384	1179648	264801872	dm:containerd-pool	0.1799	0.6490	2414592	5444096	dmsetup	40	21	0.758227		v2
2026-04-06T03:18:45+00:00	after_start_22_of_50	with_view_devmapper_n50	default	devmapper	262726492	246662644	170616720	69125080	10369364	2418024	44720	301916	2272900	1179648	277411458	dm:containerd-pool	0.1804	0.6501	2420736	5453824	dmsetup	42	22	0.727773		v2
2026-04-06T03:18:46+00:00	after_start_23_of_50	with_view_devmapper_n50	default	devmapper	262726492	246533656	170479604	69127080	10372016	2424192	46232	314460	2377232	1179648	290021108	dm:containerd-pool	0.1808	0.6513	2426880	5463552	dmsetup	44	23	0.709037		v2
2026-04-06T03:18:48+00:00	after_start_24_of_50	with_view_devmapper_n50	default	devmapper	262726492	246460408	170396332	69130928	10373964	2430396	43120	330076	2481780	1179648	302630822	dm:containerd-pool	0.1813	0.6525	2433024	5473792	dmsetup	43	24	0.792471		v2
