timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:16:58+00:00	before_sequential_40	with_view_devmapper_n40	default	devmapper	262726492	249487668	173659756	69037092	10326604	2287152	32508	3116	3108	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T03:17:00+00:00	after_start_1_of_40	with_view_devmapper_n40	default	devmapper	262726492	249448724	173620160	69037444	10326304	2288040	32508	17160	93388	1179648	12623594	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	21	1	0.743617		v2
2026-04-06T03:17:01+00:00	after_start_2_of_40	with_view_devmapper_n40	default	devmapper	262726492	249337996	173493520	69046760	10327336	2294220	32508	29676	197112	1179648	25231903	dm:containerd-pool	0.1712	0.6282	2298368	5270016	dmsetup	23	2	0.651771		v2
2026-04-06T03:17:02+00:00	after_start_3_of_40	with_view_devmapper_n40	default	devmapper	262726492	249151560	173299020	69048720	10328920	2300388	32508	43688	307492	1179648	37840277	dm:containerd-pool	0.1717	0.6290	2305024	5276672	dmsetup	22	3	0.809355		v2
2026-04-06T03:17:03+00:00	after_start_4_of_40	with_view_devmapper_n40	default	devmapper	262726492	249033348	173172312	69051088	10330416	2306556	32508	56216	401296	1179648	50448712	dm:containerd-pool	0.1721	0.6298	2310144	5283328	dmsetup	24	4	0.695881		v2
2026-04-06T03:17:05+00:00	after_start_5_of_40	with_view_devmapper_n40	default	devmapper	262726492	248881620	173012908	69052720	10332004	2312724	32508	71812	505636	1179648	63057210	dm:containerd-pool	0.1728	0.6313	2318848	5296128	dmsetup	26	5	0.656383		v2
2026-04-06T03:17:06+00:00	after_start_6_of_40	with_view_devmapper_n40	default	devmapper	262726492	248754148	172876836	69055268	10333836	2318908	32508	85892	608356	1179648	75665771	dm:containerd-pool	0.1729	0.6315	2320384	5297664	dmsetup	25	6	0.724222		v2
2026-04-06T03:17:07+00:00	after_start_7_of_40	with_view_devmapper_n40	default	devmapper	262726492	248611728	172726384	69057068	10335352	2325092	32508	100020	714024	1179648	88274395	dm:containerd-pool	0.1733	0.6324	2325504	5304832	dmsetup	27	7	0.702808		v2
2026-04-06T03:17:08+00:00	after_start_8_of_40	with_view_devmapper_n40	default	devmapper	262726492	248507560	172612692	69060552	10337500	2331288	32508	112460	816336	1179648	100883082	dm:containerd-pool	0.1736	0.6332	2330624	5312000	dmsetup	29	8	0.725876		v2
2026-04-06T03:17:10+00:00	after_start_9_of_40	with_view_devmapper_n40	default	devmapper	262726492	248342676	172439812	69062308	10339336	2337484	32508	124996	920348	1179648	113491834	dm:containerd-pool	0.1740	0.6341	2335744	5319168	dmsetup	28	9	0.779277		v2
2026-04-06T03:17:11+00:00	after_start_10_of_40	with_view_devmapper_n40	default	devmapper	262726492	248178872	172267672	69064524	10341780	2343672	32508	139092	1024412	1179648	126100652	dm:containerd-pool	0.1745	0.6353	2341888	5328896	dmsetup	30	10	0.691455		v2
2026-04-06T03:17:12+00:00	after_start_11_of_40	with_view_devmapper_n40	default	devmapper	262726492	248028032	172108672	69066548	10343756	2349860	32508	153164	1125928	1179648	138709534	dm:containerd-pool	0.1753	0.6371	2352640	5344256	dmsetup	32	11	0.734672		v2
2026-04-06T03:17:14+00:00	after_start_12_of_40	with_view_devmapper_n40	default	devmapper	262726492	247907532	171979044	69069676	10346112	2356044	32508	168760	1230000	1179648	151318480	dm:containerd-pool	0.1757	0.6382	2358784	5353984	dmsetup	31	12	0.850389		v2
2026-04-06T03:17:15+00:00	after_start_13_of_40	with_view_devmapper_n40	default	devmapper	262726492	247831352	171893424	69072860	10347900	2362228	32508	181260	1329796	1179648	163927490	dm:containerd-pool	0.1762	0.6394	2364928	5363712	dmsetup	33	13	0.734500		v2
2026-04-06T03:17:16+00:00	after_start_14_of_40	with_view_devmapper_n40	default	devmapper	262726492	247744756	171798748	69074880	10349716	2368416	32508	193828	1430684	1179648	176536564	dm:containerd-pool	0.1767	0.6406	2371072	5373440	dmsetup	33	14	0.712748		v2
2026-04-06T03:17:18+00:00	after_start_15_of_40	with_view_devmapper_n40	default	devmapper	262726492	247607584	171652660	69077496	10352324	2374692	32508	206344	1535836	1179648	189145702	dm:containerd-pool	0.1769	0.6414	2374656	5380096	dmsetup	35	15	0.703757		v2
