timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:15:59+00:00	before_sequential_30	with_view_devmapper_n30	default	devmapper	262726492	249470756	173665652	69014832	10323808	2287100	32508	3132	3112	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T03:16:01+00:00	after_start_1_of_30	with_view_devmapper_n30	default	devmapper	262726492	249439780	173633040	69015444	10324284	2287988	32508	17252	90460	1179648	12623594	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	21	1	0.752372		v2
2026-04-06T03:16:02+00:00	after_start_2_of_30	with_view_devmapper_n30	default	devmapper	262726492	249274444	173453140	69023908	10325512	2294168	32508	29776	191824	1179648	25231903	dm:containerd-pool	0.1716	0.6289	2303488	5275648	dmsetup	21	2	0.688500		v2
2026-04-06T03:16:03+00:00	after_start_3_of_30	with_view_devmapper_n30	default	devmapper	262726492	249174528	173344952	69026064	10327160	2300336	32720	43880	297392	1179648	37840275	dm:containerd-pool	0.1717	0.6290	2305024	5276672	dmsetup	23	3	0.679595		v2
2026-04-06T03:16:04+00:00	after_start_4_of_30	with_view_devmapper_n30	default	devmapper	262726492	249022904	173185284	69028012	10329012	2306504	32720	56452	400672	1179648	50448710	dm:containerd-pool	0.1721	0.6298	2310144	5283328	dmsetup	25	4	0.675272		v2
2026-04-06T03:16:06+00:00	after_start_5_of_30	with_view_devmapper_n30	default	devmapper	262726492	248890212	173044108	69030340	10330624	2312672	32720	70580	503688	1179648	63057208	dm:containerd-pool	0.1728	0.6313	2319360	5296128	dmsetup	24	5	0.672514		v2
2026-04-06T03:16:07+00:00	after_start_6_of_30	with_view_devmapper_n30	default	devmapper	262726492	248716916	172861872	69032812	10332864	2318856	32720	83076	604900	1179648	75665769	dm:containerd-pool	0.1729	0.6315	2320384	5297664	dmsetup	26	6	0.678276		v2
2026-04-06T03:16:08+00:00	after_start_7_of_30	with_view_devmapper_n30	default	devmapper	262726492	248591616	172728956	69034644	10335344	2325052	32720	95644	707704	1179648	88274393	dm:containerd-pool	0.1733	0.6324	2325504	5304832	dmsetup	28	7	0.660265		v2
2026-04-06T03:16:09+00:00	after_start_8_of_30	with_view_devmapper_n30	default	devmapper	262726492	248431392	172560440	69036828	10336528	2331236	32720	111224	812192	1179648	100883080	dm:containerd-pool	0.1740	0.6339	2335744	5317632	dmsetup	27	8	0.725385		v2
2026-04-06T03:16:11+00:00	after_start_9_of_30	with_view_devmapper_n30	default	devmapper	262726492	248305096	172425600	69039312	10338744	2337420	32720	125316	920984	1179648	113491830	dm:containerd-pool	0.1740	0.6341	2335744	5319168	dmsetup	29	9	0.697820		v2
