timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T02:51:19+00:00	before_sequential_10	no_view_devmapper_n10	default	devmapper	262726492	250058736	174336728	68939544	10305612	2285396	32508	3132	3128	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T02:51:20+00:00	after_start_1_of_10	no_view_devmapper_n10	default	devmapper	262726492	249916444	174192284	68948016	10306888	2286160	32508	7820	92476	1179648	12609299	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	19	1	0.724634		v2
2026-04-06T02:51:22+00:00	after_start_2_of_10	no_view_devmapper_n10	default	devmapper	262726492	249660752	173928832	68956788	10308552	2292348	32508	14080	195228	1179648	25203313	dm:containerd-pool	0.1712	0.6284	2298368	5271040	dmsetup	21	2	0.769164		v2
2026-04-06T02:51:23+00:00	after_start_3_of_10	no_view_devmapper_n10	default	devmapper	262726492	249477888	173737920	68965924	10310408	2298536	32508	18768	295148	1179648	37797390	dm:containerd-pool	0.1720	0.6301	2309120	5285376	dmsetup	21	3	0.624238		v2
2026-04-06T02:51:24+00:00	after_start_4_of_10	no_view_devmapper_n10	default	devmapper	262726492	249293908	173545096	68975676	10312788	2304724	32508	23504	400136	1179648	50391530	dm:containerd-pool	0.1721	0.6302	2310144	5286400	dmsetup	23	4	0.628293		v2
2026-04-06T02:51:25+00:00	after_start_5_of_10	no_view_devmapper_n10	default	devmapper	262726492	249104344	173347940	68984312	10314976	2310912	32508	28180	502756	1179648	62985733	dm:containerd-pool	0.1725	0.6312	2315264	5294592	dmsetup	25	5	0.686596		v2
2026-04-06T02:51:26+00:00	after_start_6_of_10	no_view_devmapper_n10	default	devmapper	262726492	248943440	173178884	68993460	10317792	2317128	32508	34452	607584	1179648	75579999	dm:containerd-pool	0.1729	0.6321	2320384	5302784	dmsetup	24	6	0.713363		v2
2026-04-06T02:51:27+00:00	after_start_7_of_10	no_view_devmapper_n10	default	devmapper	262726492	248755940	172983116	69002600	10319680	2323332	32508	39152	709832	1179648	88174328	dm:containerd-pool	0.1733	0.6331	2325504	5310976	dmsetup	26	7	0.625029		v2
2026-04-06T02:51:29+00:00	after_start_8_of_10	no_view_devmapper_n10	default	devmapper	262726492	248572316	172791592	69011484	10322080	2329540	32508	43860	821804	1179648	100768720	dm:containerd-pool	0.1736	0.6341	2330624	5319168	dmsetup	28	8	0.652391		v2
2026-04-06T02:51:30+00:00	after_start_9_of_10	no_view_devmapper_n10	default	devmapper	262726492	248441460	172651552	69021696	10324344	2335748	32508	48536	917720	1179648	113363175	dm:containerd-pool	0.1740	0.6351	2335744	5327360	dmsetup	27	9	0.688429		v2
2026-04-06T02:51:31+00:00	after_start_10_of_10	no_view_devmapper_n10	default	devmapper	262726492	248314904	172516512	69031096	10326056	2341952	32508	53228	1024724	1179648	125957698	dm:containerd-pool	0.1745	0.6363	2341888	5337600	dmsetup	29	10	0.678355		v2
2026-04-06T02:51:35+00:00	after_cleanup_sequential_10	no_view_devmapper_n10	default	devmapper	262726492	249229028	173494416	68952140	10312736	2285412	32508	3128	3132	1179648	15348	dm:containerd-pool	0.1734	0.6339	2327552	5317632	dmsetup	18	0		11.930104	v2
