timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T02:51:41+00:00	before_sequential_20	no_view_devmapper_n20	default	devmapper	262726492	249324336	173595344	68946428	10309424	2285408	32508	3100	3132	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T02:51:42+00:00	after_start_1_of_20	no_view_devmapper_n20	default	devmapper	262726492	249316976	173586476	68954272	10310576	2286172	32508	7792	92556	1179648	12609299	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	20	1	0.646566		v2
2026-04-06T02:51:43+00:00	after_start_2_of_20	no_view_devmapper_n20	default	devmapper	262726492	249179156	173440788	68963168	10312224	2292360	32508	12496	194212	1179648	25203313	dm:containerd-pool	0.1713	0.6284	2298880	5271040	dmsetup	20	2	0.748765		v2
2026-04-06T02:51:44+00:00	after_start_3_of_20	no_view_devmapper_n20	default	devmapper	262726492	249017936	173271608	68972084	10313868	2298564	32508	20372	305628	1179648	37797390	dm:containerd-pool	0.1718	0.6293	2305536	5278720	dmsetup	22	3	0.654918		v2
2026-04-06T02:51:46+00:00	after_start_4_of_20	no_view_devmapper_n20	default	devmapper	262726492	248895868	173141408	68981256	10315316	2304736	32508	28200	403044	1179648	50391530	dm:containerd-pool	0.1722	0.6302	2310656	5286400	dmsetup	24	4	0.680739		v2
2026-04-06T02:51:47+00:00	after_start_5_of_20	no_view_devmapper_n20	default	devmapper	262726492	248768476	173005828	68990416	10317544	2310924	32508	34416	506432	1179648	62985733	dm:containerd-pool	0.1725	0.6312	2315776	5294592	dmsetup	23	5	0.731114		v2
2026-04-06T02:51:48+00:00	after_start_6_of_20	no_view_devmapper_n20	default	devmapper	262726492	248671912	172900628	69000116	10319244	2317128	32508	40648	618220	1179648	75579999	dm:containerd-pool	0.1729	0.6321	2320896	5302784	dmsetup	25	6	0.758538		v2
2026-04-06T02:51:49+00:00	after_start_7_of_20	no_view_devmapper_n20	default	devmapper	262726492	248495388	172715928	69009280	10320592	2323332	32508	46920	715496	1179648	88174328	dm:containerd-pool	0.1736	0.6339	2329600	5317632	dmsetup	25	7	0.674874		v2
2026-04-06T02:51:51+00:00	after_start_8_of_20	no_view_devmapper_n20	default	devmapper	262726492	248346484	172558128	69019128	10322604	2329536	32508	51624	819768	1179648	100768720	dm:containerd-pool	0.1737	0.6341	2331136	5319168	dmsetup	27	8	0.647156		v2
2026-04-06T02:51:52+00:00	after_start_9_of_20	no_view_devmapper_n20	default	devmapper	262726492	248244668	172447948	69028464	10324452	2335740	32508	57824	925496	1179648	113363175	dm:containerd-pool	0.1743	0.6359	2339840	5334016	dmsetup	29	9	0.653308		v2
2026-04-06T02:51:53+00:00	after_start_10_of_20	no_view_devmapper_n20	default	devmapper	262726492	248110376	172305636	69037416	10326512	2341956	32508	62544	1027448	1179648	125957698	dm:containerd-pool	0.1745	0.6363	2342400	5337600	dmsetup	28	10	0.668948		v2
2026-04-06T02:51:54+00:00	after_start_11_of_20	no_view_devmapper_n20	default	devmapper	262726492	248008652	172194740	69047552	10329156	2348160	32508	68784	1139480	1179648	138552285	dm:containerd-pool	0.1750	0.6375	2349056	5347840	dmsetup	30	11	0.667960		v2
2026-04-06T02:51:55+00:00	after_start_12_of_20	no_view_devmapper_n20	default	devmapper	262726492	247834024	172011560	69057080	10331448	2354376	32508	73512	1238648	1179648	151146936	dm:containerd-pool	0.1755	0.6387	2355200	5358080	dmsetup	32	12	0.658443		v2
2026-04-06T02:51:57+00:00	after_start_13_of_20	no_view_devmapper_n20	default	devmapper	262726492	247717960	171885564	69068056	10334420	2360580	32508	79704	1340440	1179648	163741651	dm:containerd-pool	0.1762	0.6407	2364928	5374976	dmsetup	31	13	0.678977		v2
2026-04-06T02:51:58+00:00	after_start_14_of_20	no_view_devmapper_n20	default	devmapper	262726492	247617812	171776796	69077568	10336292	2366796	32508	84432	1442996	1179648	176336430	dm:containerd-pool	0.1764	0.6412	2367488	5378560	dmsetup	33	14	0.706203		v2
2026-04-06T02:51:59+00:00	after_start_15_of_20	no_view_devmapper_n20	default	devmapper	262726492	247488140	171639000	69086740	10338324	2373016	32508	89160	1555084	1179648	188931273	dm:containerd-pool	0.1768	0.6424	2373632	5388800	dmsetup	35	15	0.649025		v2
2026-04-06T02:52:00+00:00	after_start_16_of_20	no_view_devmapper_n20	default	devmapper	262726492	247374836	171516708	69096700	10340604	2379232	32508	95400	1652424	1179648	201526180	dm:containerd-pool	0.1773	0.6436	2379776	5399040	dmsetup	35	16	0.737416		v2
2026-04-06T02:52:02+00:00	after_start_17_of_20	no_view_devmapper_n20	default	devmapper	262726492	247250752	171384420	69106272	10342324	2385436	32508	101624	1756512	1179648	214121151	dm:containerd-pool	0.1778	0.6448	2385920	5409280	dmsetup	37	17	0.718096		v2
2026-04-06T02:52:03+00:00	after_start_18_of_20	no_view_devmapper_n20	default	devmapper	262726492	247142520	171266532	69116416	10344308	2391652	32508	107880	1860328	1179648	226716186	dm:containerd-pool	0.1785	0.6469	2395648	5426176	dmsetup	36	18	0.725014		v2
2026-04-06T02:52:04+00:00	after_start_19_of_20	no_view_devmapper_n20	default	devmapper	262726492	247005352	171120124	69126684	10346296	2397856	32508	112576	1965564	1179648	239311285	dm:containerd-pool	0.1787	0.6473	2398208	5429760	dmsetup	38	19	0.693272		v2
2026-04-06T02:52:06+00:00	after_start_20_of_20	no_view_devmapper_n20	default	devmapper	262726492	246843956	170949892	69136444	10348600	2404060	32508	118824	2069828	1179648	251906448	dm:containerd-pool	0.1794	0.6493	2407936	5446656	dmsetup	40	20	0.661612		v2
2026-04-06T02:52:15+00:00	after_cleanup_sequential_20	no_view_devmapper_n20	default	devmapper	262726492	249013080	173268136	68962404	10316312	2285428	32508	3120	3132	1179648	15348	dm:containerd-pool	0.1719	0.6298	2306560	5282816	dmsetup	18	0		24.590242	v2
