timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T02:53:17+00:00	before_sequential_40	no_view_devmapper_n40	default	devmapper	262726492	249514312	173751496	68980088	10312252	2285440	32508	3092	3132	1179648	15348	dm:containerd-pool	0.1707	0.6273	2291200	5262336	dmsetup	18	0			v2
2026-04-06T02:53:19+00:00	after_start_1_of_40	no_view_devmapper_n40	default	devmapper	262726492	249527408	173763224	68987896	10312856	2286204	32508	9372	94824	1179648	12609299	dm:containerd-pool	0.1708	0.6274	2292736	5263360	dmsetup	19	1	0.632275		v2
2026-04-06T02:53:20+00:00	after_start_2_of_40	no_view_devmapper_n40	default	devmapper	262726492	249392016	173619928	68996772	10313424	2292400	32508	15596	197476	1179648	25203313	dm:containerd-pool	0.1712	0.6284	2298368	5271040	dmsetup	21	2	0.643796		v2
2026-04-06T02:53:21+00:00	after_start_3_of_40	no_view_devmapper_n40	default	devmapper	262726492	249258124	173477740	69005980	10313972	2298588	32508	21836	300968	1179648	37797390	dm:containerd-pool	0.1718	0.6293	2305536	5278720	dmsetup	23	3	0.703259		v2
2026-04-06T02:53:22+00:00	after_start_4_of_40	no_view_devmapper_n40	default	devmapper	262726492	249137924	173349352	69015148	10315628	2304788	32508	28092	405172	1179648	50391530	dm:containerd-pool	0.1722	0.6302	2310656	5286400	dmsetup	22	4	0.680037		v2
2026-04-06T02:53:23+00:00	after_start_5_of_40	no_view_devmapper_n40	default	devmapper	262726492	249007928	173211136	69024400	10317108	2310992	32508	32772	509536	1179648	62985733	dm:containerd-pool	0.1725	0.6312	2315776	5294592	dmsetup	24	5	0.688364		v2
2026-04-06T02:53:25+00:00	after_start_6_of_40	no_view_devmapper_n40	default	devmapper	262726492	248846456	173040868	69034116	10318768	2317212	32508	37492	613408	1179648	75579999	dm:containerd-pool	0.1729	0.6321	2320896	5302784	dmsetup	24	6	0.700075		v2
2026-04-06T02:53:26+00:00	after_start_7_of_40	no_view_devmapper_n40	default	devmapper	262726492	248700288	172886604	69043208	10321096	2323428	32508	43720	715324	1179648	88174328	dm:containerd-pool	0.1736	0.6339	2329600	5317632	dmsetup	26	7	0.701912		v2
2026-04-06T02:53:27+00:00	after_start_8_of_40	no_view_devmapper_n40	default	devmapper	262726492	248593932	172771600	69052832	10322876	2329632	32508	51556	815084	1179648	100768720	dm:containerd-pool	0.1737	0.6341	2331136	5319168	dmsetup	28	8	0.644475		v2
2026-04-06T02:53:28+00:00	after_start_9_of_40	no_view_devmapper_n40	default	devmapper	262726492	248411928	172581036	69062376	10324724	2335848	32508	56276	920188	1179648	113363175	dm:containerd-pool	0.1741	0.6351	2336256	5327360	dmsetup	27	9	0.703066		v2
2026-04-06T02:53:29+00:00	after_start_10_of_40	no_view_devmapper_n40	default	devmapper	262726492	248291096	172451880	69071748	10327220	2342052	32508	60980	1022696	1179648	125957698	dm:containerd-pool	0.1745	0.6363	2342400	5337600	dmsetup	29	10	0.610012		v2
2026-04-06T02:53:31+00:00	after_start_11_of_40	no_view_devmapper_n40	default	devmapper	262726492	248108804	172260672	69081684	10329764	2348272	32508	65680	1127260	1179648	138552285	dm:containerd-pool	0.1753	0.6383	2353152	5354496	dmsetup	29	11	0.684395		v2
